measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Equatorial Guinea,Both,All ages,Depressive disorders,Number,2019,12405.511150281642,17337.84117427813,8286.168150814485
DALYs (Disability-Adjusted Life Years),Equatorial Guinea,Both,All ages,Depressive disorders,Percent,2019,0.0218890812507551,0.0308781838563518,0.0139948574711126
DALYs (Disability-Adjusted Life Years),Equatorial Guinea,Both,All ages,Depressive disorders,Rate,2019,866.6723943737062,1211.2542677003296,578.8873271285157
DALYs (Disability-Adjusted Life Years),Equatorial Guinea,Both,All ages,Bipolar disorder,Number,2019,1294.5222339734323,1959.428256689088,783.774999117099
DALYs (Disability-Adjusted Life Years),Equatorial Guinea,Both,All ages,Bipolar disorder,Percent,2019,0.0022915908902617,0.0036470553166901,0.0013520322091154
DALYs (Disability-Adjusted Life Years),Equatorial Guinea,Both,All ages,Bipolar disorder,Rate,2019,90.4377635469122,136.88935169669938,54.75599891904852
DALYs (Disability-Adjusted Life Years),Equatorial Guinea,Both,All ages,Anxiety disorders,Number,2019,5579.303402860897,7904.031435766806,3569.374475545901
DALYs (Disability-Adjusted Life Years),Equatorial Guinea,Both,All ages,Anxiety disorders,Percent,2019,0.0098533009698816,0.0147913024298215,0.0062961391755919
DALYs (Disability-Adjusted Life Years),Equatorial Guinea,Both,All ages,Anxiety disorders,Rate,2019,389.7806531724447,552.1905358559565,249.3632294278764
DALYs (Disability-Adjusted Life Years),Equatorial Guinea,Both,All ages,Eating disorders,Number,2019,887.6916708984442,1393.8872330883785,524.0847976323026
DALYs (Disability-Adjusted Life Years),Equatorial Guinea,Both,All ages,Eating disorders,Percent,2019,0.0015675396922794,0.0024971885556948,0.000959606596428
DALYs (Disability-Adjusted Life Years),Equatorial Guinea,Both,All ages,Eating disorders,Rate,2019,62.01581350121822,97.3795896963278,36.61355190580239
DALYs (Disability-Adjusted Life Years),Mali,Both,All ages,Schizophrenia,Number,2019,21628.031531373905,29654.6448050951,15011.496933498443
DALYs (Disability-Adjusted Life Years),Mali,Both,All ages,Schizophrenia,Percent,2019,0.0014483731794565,0.0020027931454862,0.0010041283570217
DALYs (Disability-Adjusted Life Years),Mali,Both,All ages,Schizophrenia,Rate,2019,96.51750657748973,132.3371648907094,66.99048186216815
DALYs (Disability-Adjusted Life Years),Vanuatu,Both,All ages,Schizophrenia,Number,2021,470.6222631119042,655.9579089164957,331.1752839089322
DALYs (Disability-Adjusted Life Years),Vanuatu,Both,All ages,Schizophrenia,Percent,2021,0.0042247844453139,0.0058581249137454,0.002919478218479
DALYs (Disability-Adjusted Life Years),Vanuatu,Both,All ages,Schizophrenia,Rate,2021,150.3672524138558,209.5833456979031,105.81292346750676
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All ages,Schizophrenia,Number,2019,104890.4185458613,132828.78135677075,77101.62211383891
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All ages,Schizophrenia,Percent,2019,0.0053332031883247,0.0066760883080041,0.003975268888367
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All ages,Schizophrenia,Rate,2019,155.97062294836954,197.5145877087911,114.6490613550874
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All ages,Depressive disorders,Number,2019,581229.9446100832,794806.195219428,398217.87626896414
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All ages,Depressive disorders,Percent,2019,0.0293935839580832,0.03761462776855,0.0225062410206642
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All ages,Depressive disorders,Rate,2019,864.2810067293613,1181.865980803536,592.1445551644036
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Self-harm and interpersonal violence,Number,2021,159779.50653572136,166899.8819794457,152874.63582010427
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Self-harm and interpersonal violence,Percent,2021,0.0081724897979876,0.0091644402597963,0.0072319587038527
DALYs (Disability-Adjusted Life Years),Italy,Both,All ages,Self-harm and interpersonal violence,Rate,2021,267.13865005514543,279.04335251144624,255.59425439534996
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Anxiety disorders,Number,2019,107363.2384135774,148170.18975183897,71742.50424231865
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Anxiety disorders,Percent,2019,0.0242841024854055,0.0335728545691916,0.0171321763804373
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Anxiety disorders,Rate,2019,613.6822543673327,846.9325014831611,410.0761339536525
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Eating disorders,Number,2019,12599.875876969849,20048.491570137805,7265.147147910494
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Eating disorders,Percent,2019,0.0028449235697821,0.0043012381081984,0.0017466361612819
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Eating disorders,Rate,2019,72.0201844428492,114.59605434061436,41.52717397425564
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Autism spectrum disorders,Number,2019,22581.9241589412,31656.08434363555,15763.26550032764
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Autism spectrum disorders,Percent,2019,0.005137872179016,0.0073449777272975,0.0034909828529754
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Autism spectrum disorders,Rate,2019,129.077013050108,180.94440416942527,90.1019422604202
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Attention-deficit/hyperactivity disorder,Number,2019,4814.509772003422,7955.915287537513,2575.339280481199
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2019,0.0010863156322452,0.0016917320437912,0.0006159900133581
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2019,27.51946806201196,45.47556595120469,14.720495010763225
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Conduct disorder,Number,2019,12627.051351119551,20035.34897262215,6746.403283043193
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Conduct disorder,Percent,2019,0.002850238620053,0.0042460058561287,0.0016531216177122
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Conduct disorder,Rate,2019,72.17551793023392,114.52093198969771,38.562063111963226
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Idiopathic developmental intellectual disability,Number,2019,2682.929519096028,5411.744960510821,704.7799377377185
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Idiopathic developmental intellectual disability,Percent,2019,0.000604895537531,0.0011531885246844,0.0001645599825162
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Idiopathic developmental intellectual disability,Rate,2019,15.335474785560317,30.93323093174641,4.028482629758825
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Other mental disorders,Number,2019,18628.12798270132,27501.28016881462,11964.005187579332
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Other mental disorders,Percent,2019,0.0042109215797035,0.0059135877143634,0.0028630729278279
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Other mental disorders,Rate,2019,106.47733566894428,157.19577633242747,68.38558321511712
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Bipolar disorder,Number,2020,7224.346665374239,10949.889825202748,4394.624248292422
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Bipolar disorder,Percent,2020,0.0013619240552711,0.0020890045090047,0.0008028419808386
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Bipolar disorder,Rate,2020,83.75710943276927,126.95004307614596,50.95007772042753
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Anxiety disorders,Number,2020,34751.36403999398,53647.10443345759,21710.55689695252
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Anxiety disorders,Percent,2020,0.0065639597869655,0.0106699617806462,0.0040384035880933
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Anxiety disorders,Rate,2020,402.8978585408174,621.96993097251,251.70628903786323
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Eating disorders,Number,2020,2235.537891538098,3500.074572499226,1347.9732899418875
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Eating disorders,Percent,2020,0.0004216705575406,0.0006540905138924,0.0002413588425215
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Eating disorders,Rate,2020,25.918218005802043,40.57891219378299,15.628035528699789
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Autism spectrum disorders,Number,2020,15159.121285602709,21573.599550829666,10329.72949091877
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Autism spectrum disorders,Percent,2020,0.0028561497097548,0.0039815699326527,0.0019810594769908
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Autism spectrum disorders,Rate,2020,175.75072726068743,250.11844283416235,119.76007291130824
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Attention-deficit/hyperactivity disorder,Number,2020,632.8896363743557,1077.226082830125,325.4754090972474
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2020,0.0001194505614787,0.0002042145196113,5.955459034507714e-05
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,7.337550229523265,12.489066082041631,3.773473328473123
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Conduct disorder,Number,2020,7793.369147981634,12191.094639815732,4341.174409418169
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Conduct disorder,Percent,2020,0.0014686273112125,0.0022617189623518,0.0007981771360071
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Conduct disorder,Rate,2020,90.35420126030871,141.34023395448395,50.33039483267083
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Idiopathic developmental intellectual disability,Number,2020,2287.7234687399164,4708.523801637313,600.849049536831
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Idiopathic developmental intellectual disability,Percent,2020,0.0004305235448549,0.0008680351542948,0.0001068182163864
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,26.52324338774475,54.5893437271957,6.966080384242563
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Other mental disorders,Number,2020,6797.474199191163,10110.107288265075,4316.225634547349
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Other mental disorders,Percent,2020,0.0012817037936301,0.001972557826275,0.0008179221731325
DALYs (Disability-Adjusted Life Years),Sierra Leone,Both,All ages,Other mental disorders,Rate,2020,78.8080662154363,117.2138328547926,50.04114552559032
DALYs (Disability-Adjusted Life Years),Bangladesh,Both,All ages,Autism spectrum disorders,Number,2020,182304.38443327387,256724.14169662536,124613.54590219296
DALYs (Disability-Adjusted Life Years),Bangladesh,Both,All ages,Autism spectrum disorders,Percent,2020,0.0036298246168812,0.0051739907943232,0.0024849090449581
DALYs (Disability-Adjusted Life Years),Bangladesh,Both,All ages,Autism spectrum disorders,Rate,2020,111.52950417852718,157.0577489021526,76.23561567981184
DALYs (Disability-Adjusted Life Years),Bangladesh,Both,All ages,Attention-deficit/hyperactivity disorder,Number,2020,15033.438686731422,24828.501284922382,7983.673372363144
DALYs (Disability-Adjusted Life Years),Bangladesh,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2020,0.0002971868360729,0.0004798368425627,0.0001594707660428
DALYs (Disability-Adjusted Life Years),Bangladesh,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,9.197101693641008,15.189488976974436,4.884222261088175
DALYs (Disability-Adjusted Life Years),Bangladesh,Both,All ages,Conduct disorder,Number,2020,103341.21060346632,161435.1263360312,56528.673212209775
DALYs (Disability-Adjusted Life Years),Bangladesh,Both,All ages,Conduct disorder,Percent,2020,0.0020405300406279,0.0031294310970003,0.001172803878024
DALYs (Disability-Adjusted Life Years),Bangladesh,Both,All ages,Conduct disorder,Rate,2020,63.221704818799374,98.7621864017511,34.58290328467301
DALYs (Disability-Adjusted Life Years),Bangladesh,Both,All ages,Idiopathic developmental intellectual disability,Number,2020,22491.994281018466,47638.744115105976,4082.5070149223466
DALYs (Disability-Adjusted Life Years),Bangladesh,Both,All ages,Idiopathic developmental intellectual disability,Percent,2020,0.0004436752103148,0.0009072574539759,7.863680861511799e-05
DALYs (Disability-Adjusted Life Years),Bangladesh,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,13.760069336491563,29.144255237537585,2.4975810899726496
DALYs (Disability-Adjusted Life Years),Bangladesh,Both,All ages,Other mental disorders,Number,2020,171977.95375447493,257054.119010076,110477.15781549054
DALYs (Disability-Adjusted Life Years),Bangladesh,Both,All ages,Other mental disorders,Percent,2020,0.0034022768321446,0.0049639167024359,0.0022518987554142
DALYs (Disability-Adjusted Life Years),Bangladesh,Both,All ages,Other mental disorders,Rate,2020,105.2120384899172,157.25962120639647,67.58730829495994
DALYs (Disability-Adjusted Life Years),Samoa,Both,All ages,Depressive disorders,Number,2019,772.0413771492828,1054.7417938284236,527.8694502022705
DALYs (Disability-Adjusted Life Years),Samoa,Both,All ages,Depressive disorders,Percent,2019,0.0113107325849461,0.0149197253988538,0.0079238547614515
DALYs (Disability-Adjusted Life Years),Samoa,Both,All ages,Depressive disorders,Rate,2019,370.433695325402,506.07637345123567,253.27739791594828
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Schizophrenia,Number,2019,85041.43104504685,110148.20509072792,62491.70834266915
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Schizophrenia,Percent,2019,0.0031616287509951,0.0040378409850351,0.0023276930899569
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Schizophrenia,Rate,2019,151.7806817682899,196.59087880786385,111.53427194905966
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Depressive disorders,Number,2019,421212.44992896775,573834.6799444683,294115.47487159586
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Depressive disorders,Percent,2019,0.0156141103774855,0.020218270832096,0.0114927195871555
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Depressive disorders,Rate,2019,751.7737182203037,1024.1716052276236,524.9329267632927
DALYs (Disability-Adjusted Life Years),Thailand,Both,All ages,Schizophrenia,Number,2020,150114.42441370347,204497.89683606089,104650.01561043324
DALYs (Disability-Adjusted Life Years),Thailand,Both,All ages,Schizophrenia,Percent,2020,0.0068432743938951,0.009267161847662,0.0045036441857196
DALYs (Disability-Adjusted Life Years),Thailand,Both,All ages,Schizophrenia,Rate,2020,224.9645656664708,306.46475660890275,156.8306670111135
DALYs (Disability-Adjusted Life Years),Netherlands,Both,All ages,Autism spectrum disorders,Number,2020,27197.87314418013,38092.77336854578,18647.054620569463
DALYs (Disability-Adjusted Life Years),Netherlands,Both,All ages,Autism spectrum disorders,Percent,2020,0.0052782480310184,0.0074125430907756,0.0036061103137975
DALYs (Disability-Adjusted Life Years),Netherlands,Both,All ages,Autism spectrum disorders,Rate,2020,158.34704363390915,221.77756380985417,108.56385556305996
