"Geslacht";"Persoonskenmerken";"Uitstromers ho met en zonder diploma";"Arbeidsmarktpositie";"Studierichting";"Peilmoment";"Perioden";"Uitstromers ho (aantal)"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, met uitkering";"Sectoroverstijgend";"5 jaar na verlaten onderwijs";"2015/'16";"       0"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Onderwijs";"Direct na verlaten onderwijs";"2015/'16";"       0"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Onderwijs";"1 jaar na verlaten onderwijs";"2015/'16";"       0"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Onderwijs";"2 jaar na verlaten onderwijs";"2015/'16";"       0"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Onderwijs";"3 jaar na verlaten onderwijs";"2015/'16";"       0"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Onderwijs";"4 jaar na verlaten onderwijs";"2015/'16";"       0"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Onderwijs";"5 jaar na verlaten onderwijs";"2015/'16";"       0"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Landbouw en natuurlijke omgeving";"Direct na verlaten onderwijs";"2015/'16";"      90"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Landbouw en natuurlijke omgeving";"1 jaar na verlaten onderwijs";"2015/'16";"      30"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Landbouw en natuurlijke omgeving";"2 jaar na verlaten onderwijs";"2015/'16";"      20"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Landbouw en natuurlijke omgeving";"3 jaar na verlaten onderwijs";"2015/'16";"      10"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Landbouw en natuurlijke omgeving";"4 jaar na verlaten onderwijs";"2015/'16";"      10"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Landbouw en natuurlijke omgeving";"5 jaar na verlaten onderwijs";"2015/'16";"       0"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Natuur";"Direct na verlaten onderwijs";"2015/'16";"     260"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Natuur";"1 jaar na verlaten onderwijs";"2015/'16";"      90"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Natuur";"2 jaar na verlaten onderwijs";"2015/'16";"      70"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Natuur";"3 jaar na verlaten onderwijs";"2015/'16";"      40"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Natuur";"4 jaar na verlaten onderwijs";"2015/'16";"      30"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Natuur";"5 jaar na verlaten onderwijs";"2015/'16";"      30"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Techniek";"Direct na verlaten onderwijs";"2015/'16";"     300"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Techniek";"1 jaar na verlaten onderwijs";"2015/'16";"      70"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Techniek";"2 jaar na verlaten onderwijs";"2015/'16";"      50"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Techniek";"3 jaar na verlaten onderwijs";"2015/'16";"      30"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Techniek";"4 jaar na verlaten onderwijs";"2015/'16";"      30"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Techniek";"5 jaar na verlaten onderwijs";"2015/'16";"      30"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Gezondheidszorg";"Direct na verlaten onderwijs";"2015/'16";"     490"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Gezondheidszorg";"1 jaar na verlaten onderwijs";"2015/'16";"      60"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Gezondheidszorg";"2 jaar na verlaten onderwijs";"2015/'16";"      20"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Gezondheidszorg";"3 jaar na verlaten onderwijs";"2015/'16";"      20"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Gezondheidszorg";"4 jaar na verlaten onderwijs";"2015/'16";"      10"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Gezondheidszorg";"5 jaar na verlaten onderwijs";"2015/'16";"      10"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Economie";"Direct na verlaten onderwijs";"2015/'16";"     270"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Economie";"1 jaar na verlaten onderwijs";"2015/'16";"     110"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Economie";"2 jaar na verlaten onderwijs";"2015/'16";"      60"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Economie";"3 jaar na verlaten onderwijs";"2015/'16";"      40"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Economie";"4 jaar na verlaten onderwijs";"2015/'16";"      30"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Economie";"5 jaar na verlaten onderwijs";"2015/'16";"      30"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Recht";"Direct na verlaten onderwijs";"2015/'16";"     160"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Recht";"1 jaar na verlaten onderwijs";"2015/'16";"      40"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Recht";"2 jaar na verlaten onderwijs";"2015/'16";"      30"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Recht";"3 jaar na verlaten onderwijs";"2015/'16";"      20"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Recht";"4 jaar na verlaten onderwijs";"2015/'16";"      20"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Recht";"5 jaar na verlaten onderwijs";"2015/'16";"      20"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Gedrag en Maatschappij";"Direct na verlaten onderwijs";"2015/'16";"     490"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Gedrag en Maatschappij";"1 jaar na verlaten onderwijs";"2015/'16";"     180"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Gedrag en Maatschappij";"2 jaar na verlaten onderwijs";"2015/'16";"     120"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Gedrag en Maatschappij";"3 jaar na verlaten onderwijs";"2015/'16";"      90"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Gedrag en Maatschappij";"4 jaar na verlaten onderwijs";"2015/'16";"      60"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Gedrag en Maatschappij";"5 jaar na verlaten onderwijs";"2015/'16";"      60"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Taal en cultuur";"Direct na verlaten onderwijs";"2015/'16";"     400"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Taal en cultuur";"1 jaar na verlaten onderwijs";"2015/'16";"     190"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Taal en cultuur";"2 jaar na verlaten onderwijs";"2015/'16";"     130"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Taal en cultuur";"3 jaar na verlaten onderwijs";"2015/'16";"      90"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Taal en cultuur";"4 jaar na verlaten onderwijs";"2015/'16";"      80"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Taal en cultuur";"5 jaar na verlaten onderwijs";"2015/'16";"      60"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Sectoroverstijgend";"Direct na verlaten onderwijs";"2015/'16";"     210"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Sectoroverstijgend";"1 jaar na verlaten onderwijs";"2015/'16";"     110"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Sectoroverstijgend";"2 jaar na verlaten onderwijs";"2015/'16";"      80"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Sectoroverstijgend";"3 jaar na verlaten onderwijs";"2015/'16";"      50"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Sectoroverstijgend";"4 jaar na verlaten onderwijs";"2015/'16";"      40"
"Totaal";"Geen internationale student";"Wo-bachelor";"Zonder werk, zonder uitkering";"Sectoroverstijgend";"5 jaar na verlaten onderwijs";"2015/'16";"      30"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Onderwijs";"Direct na verlaten onderwijs";"2015/'16";""
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Onderwijs";"1 jaar na verlaten onderwijs";"2015/'16";"       0"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Onderwijs";"2 jaar na verlaten onderwijs";"2015/'16";"       0"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Onderwijs";"3 jaar na verlaten onderwijs";"2015/'16";"       0"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Onderwijs";"4 jaar na verlaten onderwijs";"2015/'16";"       0"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Onderwijs";"5 jaar na verlaten onderwijs";"2015/'16";"       0"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Landbouw en natuurlijke omgeving";"Direct na verlaten onderwijs";"2015/'16";""
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Landbouw en natuurlijke omgeving";"1 jaar na verlaten onderwijs";"2015/'16";"      90"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Landbouw en natuurlijke omgeving";"2 jaar na verlaten onderwijs";"2015/'16";"     100"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Landbouw en natuurlijke omgeving";"3 jaar na verlaten onderwijs";"2015/'16";"     100"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Landbouw en natuurlijke omgeving";"4 jaar na verlaten onderwijs";"2015/'16";"     100"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Landbouw en natuurlijke omgeving";"5 jaar na verlaten onderwijs";"2015/'16";"     100"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Natuur";"Direct na verlaten onderwijs";"2015/'16";""
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Natuur";"1 jaar na verlaten onderwijs";"2015/'16";"     350"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Natuur";"2 jaar na verlaten onderwijs";"2015/'16";"     390"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Natuur";"3 jaar na verlaten onderwijs";"2015/'16";"     410"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Natuur";"4 jaar na verlaten onderwijs";"2015/'16";"     410"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Natuur";"5 jaar na verlaten onderwijs";"2015/'16";"     420"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Techniek";"Direct na verlaten onderwijs";"2015/'16";""
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Techniek";"1 jaar na verlaten onderwijs";"2015/'16";"     300"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Techniek";"2 jaar na verlaten onderwijs";"2015/'16";"     330"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Techniek";"3 jaar na verlaten onderwijs";"2015/'16";"     330"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Techniek";"4 jaar na verlaten onderwijs";"2015/'16";"     340"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Techniek";"5 jaar na verlaten onderwijs";"2015/'16";"     340"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Gezondheidszorg";"Direct na verlaten onderwijs";"2015/'16";""
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Gezondheidszorg";"1 jaar na verlaten onderwijs";"2015/'16";"    1190"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Gezondheidszorg";"2 jaar na verlaten onderwijs";"2015/'16";"    1300"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Gezondheidszorg";"3 jaar na verlaten onderwijs";"2015/'16";"    1320"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Gezondheidszorg";"4 jaar na verlaten onderwijs";"2015/'16";"    1330"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Gezondheidszorg";"5 jaar na verlaten onderwijs";"2015/'16";"    1340"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Economie";"Direct na verlaten onderwijs";"2015/'16";""
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Economie";"1 jaar na verlaten onderwijs";"2015/'16";"     450"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Economie";"2 jaar na verlaten onderwijs";"2015/'16";"     520"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Economie";"3 jaar na verlaten onderwijs";"2015/'16";"     530"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Economie";"4 jaar na verlaten onderwijs";"2015/'16";"     540"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Economie";"5 jaar na verlaten onderwijs";"2015/'16";"     540"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Recht";"Direct na verlaten onderwijs";"2015/'16";""
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Recht";"1 jaar na verlaten onderwijs";"2015/'16";"     250"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Recht";"2 jaar na verlaten onderwijs";"2015/'16";"     290"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Recht";"3 jaar na verlaten onderwijs";"2015/'16";"     300"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Recht";"4 jaar na verlaten onderwijs";"2015/'16";"     300"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Recht";"5 jaar na verlaten onderwijs";"2015/'16";"     310"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Gedrag en Maatschappij";"Direct na verlaten onderwijs";"2015/'16";""
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Gedrag en Maatschappij";"1 jaar na verlaten onderwijs";"2015/'16";"     940"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Gedrag en Maatschappij";"2 jaar na verlaten onderwijs";"2015/'16";"    1070"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Gedrag en Maatschappij";"3 jaar na verlaten onderwijs";"2015/'16";"    1120"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Gedrag en Maatschappij";"4 jaar na verlaten onderwijs";"2015/'16";"    1140"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Gedrag en Maatschappij";"5 jaar na verlaten onderwijs";"2015/'16";"    1160"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Taal en cultuur";"Direct na verlaten onderwijs";"2015/'16";""
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Taal en cultuur";"1 jaar na verlaten onderwijs";"2015/'16";"     410"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Taal en cultuur";"2 jaar na verlaten onderwijs";"2015/'16";"     500"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Taal en cultuur";"3 jaar na verlaten onderwijs";"2015/'16";"     540"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Taal en cultuur";"4 jaar na verlaten onderwijs";"2015/'16";"     580"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Taal en cultuur";"5 jaar na verlaten onderwijs";"2015/'16";"     600"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Sectoroverstijgend";"Direct na verlaten onderwijs";"2015/'16";""
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Sectoroverstijgend";"1 jaar na verlaten onderwijs";"2015/'16";"     240"
"Totaal";"Geen internationale student";"Wo-bachelor";"Terug in onderwijs";"Sectoroverstijgend";"2 jaar na verlaten onderwijs";"2015/'16";"     300"
